item_id,unique_buyers,purchase_count,total_units,avg_price
3800022245,2,2,2,3.0
5210074602,2,2,2,3.22
5190080206,2,2,2,6.39
2840070014,1,2,2,3.18
7456200533,1,2,3,1.99
4200094570,2,2,2,13.48
7790047132,2,2,2,3.64
3800063530,1,2,2,1.84
2840068373,2,2,3,4.99
4220001529,1,2,3,5.69
4220001535,1,2,3,5.64
3800040340,2,2,2,3.44
2840068876,2,2,3,5.14
79233876146,2,2,3,7.39
5300005264,2,2,2,2.25
3800035055,2,2,2,6.94
79321604120,1,2,6,1.58
2840070565,1,2,2,2.99
5210076069,2,2,3,1.99
5300000632,2,2,2,2.74
4240000105,2,2,2,5.49
5300000615,2,2,2,2.25
2840070566,2,2,2,2.99
2840071016,2,2,2,3.99
2840071017,2,2,2,3.99
7460900007,1,2,3,3.34
3800027658,1,2,6,1.99
7460905439,1,2,2,3.24
79367481003,1,2,2,1.19
4240018907,1,2,2,6.39
3800022275,2,2,2,2.5
79367482046,1,2,2,3.0
2840076824,1,2,2,2.69
74815941667,1,2,2,2.59
74815950110,1,2,2,3.49
5200004166,2,2,2,5.49
2900007212,2,2,2,4.25
2900065150,2,2,2,4.34
4300000572,2,2,2,4.18
74938492262,2,2,4,1.64
5200004790,2,2,2,2.99
7496400500,2,2,2,4.19
3760049767,2,2,3,4.99
7778267983,1,2,2,5.99
2924311002,2,2,2,1.49
5200004333,2,2,2,8.24
3760043890,1,2,4,3.62
7496420030,1,2,2,4.34
79423600411,2,2,2,5.84
4300002827,2,2,2,3.98
74816263100,1,2,3,6.39
4300002828,1,2,2,3.48
4300003697,2,2,3,4.99
7942621110,2,2,2,3.89
3760031128,1,2,3,1.94
2970001266,2,2,4,2.29
750301578012,2,2,2,2.39
5200000297,2,2,2,2.99
7504400040,1,2,2,1.18
4300004204,1,2,2,3.48
7778202987,1,2,2,5.39
5190080209,2,2,2,6.49
75055700352,2,2,2,2.79
5190080207,2,2,2,6.39
2900001665,2,2,2,7.08
5200010411,1,2,3,2.39
4300000552,1,2,2,3.99
5200012125,2,2,2,5.49
3770032228,2,2,3,8.88
5210000651,2,2,2,3.65
3760081080,2,2,2,3.5
5210000647,2,2,2,4.29
2840076867,2,2,3,2.75
2840076887,2,2,2,5.29
2840076891,2,2,2,2.69
3760081077,2,2,3,3.5
2840076909,2,2,3,2.69
2840076915,1,2,2,2.69
74938490319,2,2,2,1.66
5210000245,2,2,2,2.74
74938490355,1,2,2,1.59
2840077056,2,2,2,2.69
5200070779,2,2,2,2.44
4300000037,2,2,2,5.08
5200031250,1,2,8,1.99
4300000050,2,2,2,4.28
4300000075,1,2,2,3.98
3760069404,2,2,2,7.94
7778268192,2,2,3,5.49
2840077948,1,2,2,2.69
5200013517,2,2,2,1.84
5200013515,2,2,2,2.34
5200013514,2,2,2,1.93
8298801006,2,2,3,7.49
5200012936,2,2,2,5.34
81619301143,1,2,2,3.99
81619301140,2,2,2,3.74
5390002015,2,2,2,7.39
4470002773,2,2,2,3.49
3560005545,1,2,2,19.99
3549300249,1,2,2,6.35
3520005512,2,2,2,2.39
4812122903,1,2,2,4.79
3500051092,2,2,2,2.68
4812110208,2,2,2,3.93
3500045038,1,2,2,4.59
4800171104,1,2,2,3.38
4800170305,1,2,2,1.79
4470002289,2,2,2,5.44
80381099005,2,2,2,1.69
3384400006,2,2,2,1.97
3384400019,1,2,3,0.95
3487761107,2,2,2,3.64
3560008563,1,2,3,5.25
4470003095,2,2,3,4.49
3470009612,2,2,2,2.5
4800000195,2,2,6,1.23
4470003129,2,2,2,4.99
3470000060,2,2,4,3.69
7671300006,2,2,2,4.74
3469580121,2,2,2,7.58
77098109998,2,2,2,8.88
4780000021,1,2,7,2.99
4771704000,2,2,3,3.54
3384400103,2,2,2,2.29
3469512362,2,2,2,10.14
3384400105,2,2,2,3.72
3338367002,2,2,2,2.34
77098132306,2,2,2,5.59
4759,1,2,2,0.94
4460001593,2,2,2,3.99
3291303662,2,2,2,6.24
3291303675,1,2,2,5.99
81017586237,2,2,2,12.99
3320001170,2,2,2,4.59
81015393032,2,2,2,4.62
7639700112,2,2,2,1.99
4900000684,2,2,2,7.39
4900000634,1,2,2,1.0
3330066640,1,2,3,22.9
81015393014,2,2,5,2.15
81015393013,2,2,5,1.14
77098181008,2,2,2,3.99
4900000371,1,2,2,2.49
4900000132,2,2,2,1.0
81013139003,2,2,3,6.17
3338351003,1,2,2,3.14
4460002001,1,2,2,4.59
3338351010,2,2,2,2.24
4460032064,2,2,2,10.49
77098135434,2,2,2,4.83
7639700412,2,2,2,4.59
4856408702,1,2,2,3.99
7639700615,2,2,2,2.49
4460071175,2,2,2,3.48
81013732039,1,2,2,2.49
3600048750,2,2,2,3.24
4850020275,2,2,2,5.98
81013139092,1,2,2,8.99
4470007337,2,2,2,2.99
4747575847,2,2,2,4.99
81619301139,2,2,2,3.74
3400017315,2,2,2,2.69
81002028677,1,2,3,1.5
4635450040,2,2,4,1.99
4610000714,2,2,2,6.28
3400000995,1,2,2,2.89
3400004878,2,2,2,2.65
3400005200,2,2,2,5.34
3400006152,2,2,4,4.28
3400011470,2,2,2,1.28
3400014082,2,2,2,4.49
3400014680,1,2,2,4.59
3400017038,2,2,4,2.79
3400017115,2,2,2,2.74
3421,2,2,2,7.39
3400017414,2,2,3,2.78
4641210477,2,2,2,1.68
81002028091,1,2,3,1.5
3400025218,2,2,2,2.69
7680828071,2,2,2,2.19
80882910054,2,2,2,1.64
4600027342,2,2,2,2.99
4600014004,1,2,2,3.49
3400044265,2,2,3,3.19
4600013061,2,2,2,5.08
4600011634,1,2,2,4.69
3400047363,1,2,2,2.29
4550,1,2,2,3.29
4525512680,2,2,2,5.49
4525515539,2,2,2,4.58
4470036114,2,2,2,3.44
7675321085,2,2,2,4.99
4470007353,2,2,2,5.49
4470009558,2,2,4,3.04
3384400206,2,2,2,1.85
4714,2,2,2,1.99
77098109657,2,2,2,5.14
4470007502,2,2,2,7.22
3384400209,1,2,2,0.75
3384400213,2,2,2,1.83
7673790039,1,2,2,1.89
4470007859,1,2,2,2.69
4470009215,2,2,2,5.49
3468,2,2,2,1.74
4690000114,2,2,3,5.08
3384400407,2,2,2,4.59
4680008794,1,2,2,3.48
4670409848,2,2,4,4.98
4650016479,1,2,2,6.99
4670406850,1,2,2,4.73
81003051911,2,2,2,2.59
3384401244,2,2,2,1.79
4667501351,2,2,2,4.73
4470010156,2,2,3,1.84
4470010295,2,2,3,4.69
3390231981,2,2,3,0.98
3400000248,2,2,5,1.44
3400000318,2,2,2,4.82
81002028730,2,2,3,1.5
4470010315,2,2,2,3.59
3450015195,2,2,2,7.79
7675054685,1,2,2,0.0
4900002934,1,2,2,8.39
3291303661,2,2,2,5.89
3291301538,2,2,2,5.99
4369518691,2,2,2,5.96
5000057963,2,2,2,12.54
3100000737,2,2,2,1.92
4369505630,2,2,2,3.24
3100000845,2,2,2,8.29
81494602338,2,2,4,2.99
4369505632,2,2,2,3.28
4369507112,2,2,3,3.24
5000042116,2,2,2,3.69
7968554323,1,2,2,7.74
5000041220,1,2,14,0.98
7590001548,1,2,2,4.69
5000034101,2,2,2,4.29
3700052366,1,2,2,4.64
5000029261,1,2,41,1.15
3700080675,1,2,2,7.29
81369402671,2,2,4,2.09
81363501000,2,2,2,4.99
4369587476,2,2,3,5.47
3700044105,2,2,2,4.39
3100012613,1,2,2,3.98
4400000293,2,2,2,6.99
7982113106,2,2,2,28.62
3100012687,1,2,2,3.98
3100019663,2,2,2,2.88
4995441402,1,2,2,4.14
7594740153,2,2,2,4.63
4980022921,2,2,2,21.84
7594740164,2,2,2,4.73
5000059135,2,2,2,4.94
7744950607,1,2,3,1.0
4430052542,1,2,4,2.28
3077209535,2,2,2,5.44
5100001047,2,2,6,2.42
7756728323,2,2,2,7.03
5100000803,2,2,2,4.81
5100000568,2,2,3,2.99
7756722600,2,2,2,6.98
7756722480,2,2,2,7.38
505,2,2,2,8.99
3077207681,1,2,2,14.14
7756700365,1,2,2,6.89
7756700158,2,2,2,7.24
7960606547,2,2,2,1.99
3077208125,1,2,2,1.79
3700086301,1,2,2,7.19
4330161163,2,2,3,6.69
5000060012,2,2,2,5.97
3077210033,1,2,2,7.08
81597001121,2,2,2,5.99
4330161164,2,2,2,5.88
3700086211,2,2,2,11.39
7585602415,1,2,3,6.58
81515402166,1,2,2,2.59
7756700154,2,2,2,7.49
5000097155,1,2,2,8.79
7753500702,2,2,3,3.68
5000084811,2,2,2,3.5
4330161204,2,2,3,5.65
3100000736,2,2,4,1.83
5000060564,2,2,2,5.89
4980018215,1,2,4,3.09
76026352934,1,2,3,4.88
4980016279,1,2,2,6.49
3223906381,2,2,2,1.49
31254662771,2,2,2,1.99
81162002039,2,2,2,2.39
76172005010,2,2,2,3.84
4408,2,2,2,1.69
4900006722,1,2,2,6.99
31284313105,1,2,2,4.39
7726010611,1,2,4,1.49
4900005541,1,2,2,1.79
4410015765,1,2,2,5.49
3210002011,1,2,2,8.18
4900005340,1,2,2,2.09
81068302117,2,2,2,5.86
4900005025,2,2,2,2.48
3223917563,2,2,3,1.39
76026352938,1,2,2,5.39
3620000464,2,2,2,2.88
3620000444,1,2,3,3.38
4900004714,2,2,3,6.99
3620000218,2,2,3,2.0
81032601536,1,2,2,4.54
76244640000,1,2,3,4.36
81032601523,2,2,2,6.99
4900003719,2,2,2,2.34
4430012113,2,2,2,7.28
3611,1,2,2,3.74
3270080484,1,2,2,4.57
4430012330,1,2,2,2.19
3284,2,2,2,1.34
4400088211,2,2,2,4.89
31254662368,2,2,2,1.89
4900007935,2,2,2,0.99
4400006397,2,2,2,3.5
7740043122,2,2,2,2.99
3100031313,1,2,2,3.99
7987940058,2,2,2,4.39
81351301023,1,2,5,0.33
3100067090,1,2,2,6.58
7603335204,1,2,2,4.38
3700012331,2,2,2,3.25
3700000995,2,2,2,15.48
4400003211,2,2,2,2.09
3700000992,2,2,3,13.18
4950800620,1,2,2,4.14
4400005098,2,2,2,4.04
3100080923,1,2,2,1.92
8000049524,1,2,5,1.79
7740012763,2,2,4,1.19
4900055893,2,2,2,2.49
8000049543,2,2,2,2.34
31074209842,2,2,9,1.0
4400006025,2,2,2,5.09
3120000231,2,2,2,3.29
4900055572,1,2,2,1.5
3120003469,2,2,3,4.24
7740012753,1,2,5,0.8
4900055539,1,2,2,6.98
4900054961,2,2,2,1.79
81166902024,1,2,2,6.49
7740010837,2,2,3,4.52
7456200508,2,2,3,2.19
7778268128,2,2,3,4.24
4200087602,2,2,2,13.48
84980600300,1,2,2,3.79
2700041902,2,2,2,1.68
65272971062,2,2,3,2.62
4140900247,1,2,2,3.99
65272971060,1,2,3,2.48
65272971047,1,2,2,2.48
4142002028,2,2,5,1.99
4000000051,2,2,3,1.59
4142005217,2,2,2,4.72
2700041924,2,2,2,4.73
78735917500,2,2,3,2.39
4142007902,2,2,3,2.54
2700050001,2,2,4,1.98
65272910114,2,2,2,3.08
2700039104,2,2,2,1.08
2700069386,2,2,2,4.34
65151101,2,2,2,1.49
65108019600,2,2,2,4.47
78735917503,2,2,2,3.14
65101100,2,2,2,2.09
65074050620,2,2,2,2.69
84653801799,2,2,2,2.99
2720000862,1,2,2,4.25
3977112808,2,2,3,1.79
7800002374,2,2,3,1.25
3977112608,2,2,4,1.9
64563870125,1,2,2,16.99
7800003538,1,2,2,6.98
4140900212,1,2,2,1.39
2800021020,2,2,2,5.86
4135855166,2,2,3,2.03
78638191870,2,2,2,3.99
2680000165,2,2,3,1.63
78638191871,1,2,2,7.49
2680000244,2,2,2,2.28
4133500034,2,2,2,3.54
78638191872,2,2,2,6.74
6647900006,2,2,2,3.21
78638191873,1,2,2,1.59
2680000633,2,2,2,1.64
7343500083,2,2,2,7.48
4000057979,1,2,2,6.19
65853340408,2,2,2,9.99
2700031150,2,2,2,5.58
7800003542,2,2,2,6.98
4000050533,2,2,2,6.27
7343506050,2,2,2,5.69
4136408033,2,2,3,2.0
65595600808,2,2,2,2.88
7343506080,2,2,4,5.79
4138309073,1,2,2,6.99
65389974526,2,2,2,5.49
4138822061,2,2,2,1.85
4139000005,2,2,2,3.19
65272971087,2,2,2,2.08
2700037895,2,2,2,1.78
65272971068,2,2,2,1.94
64563870113,1,2,2,16.99
4144930013,2,2,2,4.22
4144947525,2,2,2,5.99
2781530044,2,2,2,9.59
6414428241,2,2,2,1.62
6414415050,1,2,2,3.19
6414410631,2,2,2,3.38
7892933587,2,2,3,6.14
2781500133,2,2,3,5.37
3940001603,2,2,2,3.13
2781500326,2,2,2,4.32
6414404322,2,2,3,1.0
4156514024,2,2,2,4.38
2781522138,2,2,2,8.89
6414404306,2,2,4,2.08
2781530041,2,2,2,4.23
2781530046,1,2,2,12.68
7362109003,2,2,5,1.99
84277916692,2,2,4,2.99
6414403021,1,2,2,4.53
84277916209,2,2,4,2.99
7373107150,1,2,2,2.29
3940001504,1,2,6,2.19
63314810001,2,2,2,2.99
4156514124,2,2,2,4.69
84259513496,1,2,2,2.49
7389003354,2,2,2,19.99
4156514216,2,2,2,3.74
3940001372,2,2,3,1.6
7800000554,1,2,14,1.89
7888324010,1,2,2,2.49
4154860510,1,2,2,7.74
4154841362,2,2,2,6.39
7373100285,1,2,2,5.99
4144960123,2,2,2,3.69
4145802108,2,2,2,9.28
64420941185,2,2,3,2.6
64420941175,2,2,2,2.78
64420941135,2,2,2,2.98
64420940593,2,2,2,3.29
7800001345,2,2,2,7.38
64420940556,2,2,5,1.25
7800001336,2,2,2,2.64
4146020279,2,2,2,1.52
2740080067,2,2,2,3.58
2780006282,2,2,2,6.19
3940011488,2,2,2,2.7
3940001976,2,2,2,2.49
64420930749,2,2,2,2.72
3940001916,2,2,2,2.0
7878351001,2,2,2,2.84
2780006357,2,2,2,3.49
3940001882,1,2,2,2.29
3940001864,2,2,2,1.69
84653800859,2,2,5,3.99
4150111008,1,2,4,1.79
4154824404,1,2,2,6.19
7373100238,2,2,2,4.59
64154812168,2,2,2,3.24
7343500005,2,2,2,5.39
4038,1,2,2,2.19
7342053064,2,2,2,2.89
4119210201,2,2,2,6.59
2500004769,2,2,2,3.29
85037600182,2,2,2,4.99
4090001608,2,2,2,7.79
7003830267,1,2,4,2.39
4082234488,1,2,2,3.99
7312401801,2,2,2,3.49
7818400005,2,2,3,1.69
85005919563,1,2,2,17.49
4119210047,1,2,2,2.24
7003830175,2,2,2,3.72
2515500046,2,2,5,4.44
7800012216,2,2,2,8.38
4119210211,2,2,2,4.8
4119691068,1,2,2,3.99
7818400950,2,2,2,6.99
7800011316,2,2,2,7.94
7003820189,2,2,2,4.0
7003820188,2,2,2,3.85
2520000113,2,2,2,3.29
4119641076,2,2,5,3.44
7003820171,2,2,2,3.55
7317080037,2,2,2,3.99
4079,2,2,2,3.64
85005859508,2,2,2,5.59
4119646642,1,2,2,3.19
85005859500,2,2,2,5.59
2500004490,2,2,2,3.99
4100000324,2,2,3,2.42
7003830282,1,2,3,3.39
7003830283,1,2,3,2.39
7003830855,2,2,2,1.84
85190900805,2,2,2,12.49
7003830825,2,2,2,1.79
7800454291,2,2,2,2.79
2430004548,2,2,2,2.74
4112939640,2,2,3,3.39
4100054111,1,2,3,1.72
2460001093,2,2,2,3.52
7800416231,1,2,2,4.49
2460001707,2,2,2,2.42
4100011976,2,2,2,5.88
7003830525,2,2,2,4.34
85168100866,2,2,2,1.64
7003830388,2,2,2,3.49
7003830387,2,2,3,3.94
4100002298,2,2,5,1.62
25,2,2,2,1.99
7003830360,2,2,3,2.29
4114901125,2,2,2,1.84
7003830346,1,2,3,2.24
4100002269,2,2,3,1.62
73114935191,2,2,2,10.0
4114901152,2,2,3,1.99
4100002243,2,2,4,1.52
2500002582,2,2,9,3.19
7003820053,2,2,2,2.89
2550010851,1,2,2,29.99
67333422102,1,2,2,7.49
85003119303,2,2,2,4.79
4129460167,2,2,2,5.29
68646461000,2,2,3,1.79
4069763071,2,2,3,6.99
7339001393,2,2,2,1.99
4069763021,2,2,2,7.49
4132100575,1,2,2,4.03
4069702629,1,2,2,4.99
68646453200,1,2,2,1.69
68646448500,1,2,2,1.59
4132210900,2,2,2,9.43
68514191311,1,2,2,54.49
4069702601,1,2,2,4.59
6827490021,2,2,2,2.35
85004191476,2,2,2,2.49
85002775321,1,2,2,9.09
4132222471,2,2,2,9.49
85002554071,1,2,2,2.79
4060,2,2,2,4.74
4132222478,2,2,2,7.49
7342011614,2,2,2,3.58
4056,1,2,2,2.99
7800005242,2,2,2,5.99
2670012916,2,2,2,3.49
67480600830,1,2,2,2.89
85002147480,2,2,5,2.69
2670016031,2,2,2,4.04
4069763072,2,2,2,6.99
7336037341,1,2,2,6.64
73359087414,1,2,2,3.68
7332172526,2,2,3,3.09
7320289457,2,2,2,7.79
7321400105,1,2,2,3.89
2550020212,1,2,2,8.68
69863908004,1,2,2,5.88
69863908003,1,2,2,6.19
4119691403,2,2,3,2.49
4069771314,2,2,2,5.49
85004042727,1,2,2,2.49
2550021967,1,2,2,7.89
85004042710,2,2,2,2.49
7323000051,2,2,2,3.97
2550030425,2,2,2,8.49
4069771204,2,2,2,4.69
4125808190,2,2,2,3.99
694228697949,2,2,2,19.99
4069764267,2,2,2,5.99
694228697937,2,2,2,19.99
694220921026,2,2,2,19.99
73249400060,2,2,2,4.89
73249400331,1,2,2,2.5
4127100922,1,2,2,3.79
7332100018,2,2,2,4.79
4127100970,2,2,2,5.74
4069764265,2,2,2,5.99
4069764262,2,2,2,6.99
7389003906,2,2,2,1.78
3400093822,2,2,3,1.34
3890003032,2,2,2,3.23
2840032382,2,2,2,2.69
5410093301,2,2,2,1.38
2819000729,1,2,2,5.68
2840032487,1,2,2,2.69
4180022600,1,2,2,6.14
7790050239,2,2,2,8.38
61126913344,2,2,2,5.39
743640391291,1,2,2,16.99
84037090119,2,2,2,2.0
6038387445,2,2,2,13.99
61126900286,1,2,2,3.49
2820000568,2,2,2,9.97
84037090232,2,2,3,2.0
74098588000,1,2,2,2.25
2820031772,2,2,2,11.64
5410093110,1,2,3,2.19
4180033700,1,2,2,5.75
2819000257,1,2,2,3.34
4180050150,2,2,2,3.99
79042927136,2,2,4,1.0
5410017990,2,2,3,1.44
38151918675,1,2,2,6.75
4182082199,1,2,3,2.0
2840033155,1,2,2,2.69
7910052703,2,2,2,16.13
60448581100,2,2,2,5.99
7795856249,2,2,2,5.98
7800000187,2,2,2,1.0
7800000196,1,2,2,1.0
7402750622,1,2,2,1.25
74239293040,1,2,2,9.49
5410000845,2,2,2,2.19
60448590452,1,2,2,4.99
5480042331,2,2,2,3.39
60502100008,2,2,2,4.02
60504947824,2,2,2,3.99
4175500106,2,2,2,3.78
60545331000,1,2,2,3.59
60069900165,2,2,2,4.39
7795869064,2,2,3,3.49
84037090177,1,2,2,8.98
60069900379,2,2,2,2.19
2840006740,1,2,2,6.39
7795869053,1,2,2,3.49
5964292767,1,2,2,2.99
74098588097,2,2,3,1.88
74098588068,2,2,2,1.55
3900060020,1,2,2,2.18
60774805185,2,2,18,1.5
3820000094,1,2,2,1.79
61124740348,1,2,3,6.99
5480042333,2,2,4,3.34
84037090157,2,2,2,2.89
79192811000,2,2,2,6.29
2823900519,2,2,2,4.34
2840016874,1,2,2,5.29
7418226012,2,2,3,2.28
84037090150,2,2,2,3.78
2823900477,1,2,2,4.28
60265217056,1,2,2,1.5
3820000008,2,2,2,1.25
60265217651,1,2,2,1.5
61126900184,1,2,2,3.49
3900008669,1,2,3,1.39
61126900192,2,2,2,3.49
7790050308,1,2,2,14.29
61144334026,2,2,4,3.18
61126971646,2,2,2,3.49
2840005597,2,2,2,3.5
7910046528,2,2,2,5.19
4175702541,2,2,2,4.89
60448502491,2,2,2,5.99
61300875643,1,2,4,1.0
7910051446,2,2,2,19.88
4160005209,2,2,2,9.09
6233800230,1,2,2,4.25
5410000170,2,2,2,4.89
3809351660,1,2,2,3.98
4160001242,2,2,3,6.64
5410000060,2,2,3,3.34
3900001021,2,2,2,2.49
4200015420,1,2,2,7.98
3900000890,2,2,2,2.99
3890000613,2,2,2,2.55
2800046942,1,2,2,7.17
79042923724,2,2,4,1.0
61415606068,1,2,2,3.29
61611286671,2,2,2,4.79
4156524612,2,2,2,4.69
7920006069,2,2,2,3.09
7800000337,2,2,3,2.5
61415606116,1,2,2,1.19
4157005617,2,2,2,4.14
742731728800,2,2,2,16.99
84037090256,2,2,2,3.78
2840051780,2,2,2,7.29
4178900216,2,2,3,0.44
61415606069,2,2,2,3.38
2840051666,2,2,2,4.89
2800077212,2,2,2,2.19
7453475642,2,2,2,4.78
62790707951,1,2,2,10.07
2800021580,2,2,2,4.99
61278110109,2,2,2,9.94
4200087559,1,2,2,6.99
73891202248,1,2,2,3.99
60448501470,1,2,2,5.99
7402700641,2,2,2,1.81
60448502633,1,2,2,5.99
4178900144,1,2,4,0.72
2823900973,2,2,2,5.14
7402610031,2,2,2,1.69
61278110124,2,2,2,9.94
7910051417,1,2,2,6.68
61415606070,2,2,2,4.19
4200015121,2,2,2,4.28
7910082239,1,1,1,12.19
7726009626,1,1,1,3.08
OPEN DEPT TOL0035,1,1,14,3.49
8000051764,1,1,3,2.19
9460600502,1,1,1,2.99
77098135437,1,1,1,4.98
7143000974,1,1,1,2.19
7115934947,1,1,1,2.65
7940026094,1,1,1,7.69
71570665664,1,1,1,1.79
7829121926,1,1,1,6.45
7143000943,1,1,1,3.29
78615000001,1,1,1,11.29
80239993002,1,1,1,5.99
80381023289,1,1,1,5.99
7116910404,1,1,1,1.69
77098132320,1,1,1,3.99
7800008331,1,1,1,7.29
7726010168,1,1,1,6.0
7825000328,1,1,1,2.99
OPEN DEPT TOL0036,1,1,2,3.0
7800005446,1,1,1,1.29
80381023288,1,1,1,5.99
79367485058,1,1,1,0.98
77098135433,1,1,1,4.48
7940050098,1,1,1,4.59
9142826701,1,1,1,3.0
78476299020,1,1,1,2.89
80239919912,1,1,1,9.99
7192188821,1,1,2,2.5
8015324129,1,1,1,3.99
7830006990,1,1,1,2.85
7192121457,1,1,1,4.99
9050000096,1,1,2,10.76
7192120616,1,1,1,10.58
7723237117,1,1,1,13.99
8015341292,1,1,1,5.79
80239919914,1,1,1,9.99
7192119954,1,1,1,5.48
7800008213,1,1,1,10.49
7116920303,1,1,1,1.99
89973400233,1,1,1,8.49
90,1,1,1,1.0
7726002201,1,1,1,1.79
7116920300,1,1,1,1.99
9792811213,1,1,1,4.39
7910052011,1,1,1,1.59
7723213057,1,1,1,0.9
7192170282,1,1,1,4.98
7788571061,1,1,1,2.29
80239930300,1,1,1,6.99
7788640101,1,1,1,6.18
7161811510,1,1,1,3.13
7940026510,1,1,1,4.89
89954100114,1,1,1,3.79
OPEN DEPT TOL0034,1,1,2,2.49
78502472403,1,1,1,13.99
7830000008,1,1,1,1.29
7192147763,1,1,1,8.48
80239920502,1,1,1,12.99
7940026570,1,1,1,7.55
71614828101,1,1,1,1.99
77098190404,1,1,1,5.38
7910051849,1,1,1,7.88
9093912020,1,1,1,0.99
7726006128,1,1,6,1.69
7192131522,1,1,1,11.39
7161703058,1,1,1,1.59
7910076157,1,1,2,1.39
7173516005,1,1,1,2.39
80381023496,1,1,1,1.69
8087819560,1,1,1,8.19
80882910051,1,1,1,1.79
7199048045,1,1,1,12.99
7199048019,1,1,1,21.99
79321604121,1,1,3,1.58
77098104470,1,1,1,5.49
77098104493,1,1,1,3.99
80882903201,1,1,1,1.5
7199017037,1,1,1,14.99
7199009511,1,1,1,11.99
OPEN DEPT TOL0109,1,1,1,3.0
8066095721,1,1,2,3.99
79233876174,1,1,1,7.88
OPEN DEPT TOL0108,1,1,3,1.99
7920004906,1,1,2,2.49
77098106347,1,1,1,3.98
7800014846,1,1,1,1.38
77098109277,1,1,1,4.78
7800014816,1,1,1,9.29
9668940016,1,1,1,9.89
7920000611,1,1,2,0.25
77098109441,1,1,1,5.39
79321610050,1,1,1,1.79
9581522105,1,1,1,1.69
7111719103,1,1,1,3.19
7790000183,1,1,1,3.28
78070780259,1,1,1,2.29
72018201480,1,1,1,3.59
7707900470,1,1,1,3.18
7199850006,1,1,1,7.49
7800455181,1,1,1,2.29
7199812381,1,1,1,1.55
7920007909,1,1,1,0.99
7199812360,1,1,2,1.57
9668920016,1,1,1,9.38
80882910371,1,1,1,1.5
7920007989,1,1,1,2.29
OPEN DEPT TOL0112,1,1,1,3.0
7790030100,1,1,1,1.99
7800454281,1,1,1,2.79
77098102018,1,1,1,4.28
77098103106,1,1,2,8.88
9582921033,1,1,1,2.99
78099310756,1,1,1,5.49
77098103450,1,1,1,4.69
77098103460,1,1,1,4.69
77098104450,1,1,1,4.68
7143001136,1,1,1,3.99
7920006068,1,1,1,5.49
7111719321,1,1,1,9.99
89880647015,1,1,2,0.99
7934068723,1,1,1,1.89
80381023582,1,1,1,1.69
77098130613,1,1,1,4.49
7114600301,1,1,1,2.5
7114600997,1,1,1,7.99
80381099051,1,1,1,1.69
7818400998,1,1,1,6.72
77098131005,1,1,1,6.49
77098131235,1,1,1,4.99
7910090207,1,1,1,4.99
89880690102,1,1,4,1.5
7143000976,1,1,1,2.59
71941020001,1,1,1,3.17
79192811942,1,1,1,3.99
OPEN DEPT TOL0039,1,1,1,10.0
OPEN DEPT TOL0037,1,1,1,6.0
80381023581,1,1,1,1.69
7910083632,1,1,1,12.99
89894000132,1,1,1,1.79
7800009816,1,1,1,6.99
77098132301,1,1,1,2.74
77098132303,1,1,1,5.79
80381023565,1,1,1,1.69
80381023497,1,1,1,1.69
78616207000,1,1,2,2.09
89880647049,1,1,1,0.99
79367483025,1,1,1,1.29
7790050311,1,1,1,14.29
7790050225,1,1,1,7.99
OPEN DEPT TOL0106,1,1,1,2.99
7111719325,1,1,1,7.39
954,1,1,1,5.0
7790050257,1,1,1,6.99
7800011346,1,1,1,2.0
8066095301,1,1,1,10.99
OPEN DEPT TOL0103,1,1,2,2.99
7818400966,1,1,1,6.69
9733900005,1,1,1,2.19
7114600245,1,1,1,2.5
7790000212,1,1,1,7.69
77098109667,1,1,2,2.5
OPEN DEPT TOL0042,1,1,1,0.99
77098109679,1,1,1,5.18
9518802129,1,1,1,2.45
77098109991,1,1,1,8.28
7800010246,1,1,1,2.39
77098109997,1,1,1,8.49
9733900006,1,1,1,2.19
77098110005,1,1,1,7.98
77098130610,1,1,1,1.5
7800004416,1,1,1,9.29
7726010555,1,1,1,1.79
7143000194,1,1,1,3.19
7958118407,1,1,2,2.19
7143000209,1,1,1,4.79
7142900205,1,1,1,4.79
9294399222,1,1,1,5.99
7778202984,1,1,1,6.49
9294399401,1,1,1,5.99
79042927589,1,1,1,4.98
7778202701,1,1,2,3.0
930000010,1,1,1,2.79
7800001352,1,1,1,2.39
7172002831,1,1,1,7.09
930000030,1,1,1,3.49
7800001616,1,1,1,8.69
71772500050,1,1,1,11.69
7172003515,1,1,1,1.49
7175820036,1,1,2,3.19
7800001328,1,1,1,2.49
7800001325,1,1,1,3.98
7143000189,1,1,1,3.49
7172046000,1,1,1,4.09
71752481109,1,1,1,13.49
OPEN DEPT 105,1,1,1,0.0
7878300104,1,1,4,0.5
79042927018,1,1,1,4.98
7172000711,1,1,1,3.88
7172000007,1,1,1,0.25
71785413050,1,1,1,11.35
7170917888,1,1,1,1.43
7800003349,1,1,1,6.99
9294333726,1,1,1,5.99
9294333793,1,1,1,5.99
7169154442,1,1,1,2.5
7797508006,1,1,1,4.35
9294333921,1,1,1,5.99
71785410557,1,1,2,1.25
7146301234,1,1,1,3.69
71785410515,1,1,2,1.25
7800002757,1,1,2,5.69
7800002667,1,1,1,6.09
7172000001,1,1,1,0.29
7800001640,1,1,1,2.19
94078099271,1,1,1,3.79
7797508009,1,1,1,4.35
9294333922,1,1,1,5.99
7756726530,1,1,1,6.98
9294333924,1,1,1,5.99
